0	00000.000
1	00000.198
2	00000.395
3	00000.593
4	00000.792
5	00000.990
6	00001.189
7	00001.388
8	00001.587
9	00001.786
10	00001.986
11	00002.185
12	00002.384
13	00002.583
14	00002.783
15	00002.983
16	00003.183
17	00003.383
18	00003.583
19	00003.783
20	00003.983
21	00004.183
22	00004.384
23	00004.584
24	00004.784
25	00004.984
26	00005.185
27	00005.385
28	00005.585
29	00005.785
30	00005.985
31	00006.185
32	00006.384
33	00006.584
34	00006.784
35	00006.984
36	00007.184
37	00007.383
38	00007.583
39	00007.783
40	00007.983
41	00008.183
42	00008.383
43	00008.583
44	00008.783
45	00008.982
46	00009.182
47	00009.381
48	00009.581
49	00009.781
50	00009.981
51	00010.180
52	00010.380
53	00010.579
54	00010.778
55	00010.978
56	00011.177
57	00011.377
58	00011.576
59	00011.776
60	00011.975
61	00012.175
62	00012.375
63	00012.574
64	00012.774
65	00012.974
66	00013.173
67	00013.373
68	00013.573
69	00013.772
70	00013.972
71	00014.172
72	00014.372
73	00014.571
74	00014.771
75	00014.971
76	00015.171
77	00015.370
78	00015.569
79	00015.769
80	00015.968
81	00016.168
82	00016.367
83	00016.567
84	00016.767
85	00016.967
86	00017.167
87	00017.368
88	00017.568
89	00017.769
90	00017.970
91	00018.170
92	00018.371
93	00018.572
94	00018.773
95	00018.973
96	00019.174
97	00019.375
98	00019.576
99	00019.777
100	00019.978
101	00020.179
102	00020.380
103	00020.581
104	00020.781
105	00020.982
106	00021.182
107	00021.383
108	00021.583
109	00021.783
110	00021.983
111	00022.183
112	00022.383
113	00022.584
114	00022.784
115	00022.984
116	00023.184
117	00023.384
118	00023.584
119	00023.784
120	00023.984
121	00024.184
122	00024.384
123	00024.585
124	00024.785
125	00024.985
126	00025.186
127	00025.386
128	00025.586
129	00025.787
130	00025.987
131	00026.188
132	00026.388
133	00026.589
134	00026.789
135	00026.990
136	00027.191
137	00027.392
138	00027.593
139	00027.794
140	00027.995
141	00028.196
142	00028.396
143	00028.597
144	00028.798
145	00028.999
146	00029.200
147	00029.401
148	00029.602
149	00029.802
150	00030.003
151	00030.204
152	00030.404
153	00030.605
154	00030.806
155	00031.006
156	00031.207
157	00031.407
158	00031.608
159	00031.808
160	00032.008
161	00032.208
162	00032.408
163	00032.608
164	00032.807
165	00033.007
166	00033.207
167	00033.407
168	00033.606
169	00033.806
170	00034.006
171	00034.205
172	00034.404
173	00034.604
174	00034.803
175	00035.003
176	00035.202
177	00035.402
178	00035.602
179	00035.802
180	00036.001
181	00036.201
182	00036.401
183	00036.601
184	00036.800
185	00037.000
186	00037.199
187	00037.399
188	00037.598
189	00037.798
190	00037.998
191	00038.198
192	00038.398
193	00038.598
194	00038.798
195	00038.998
196	00039.199
197	00039.399
198	00039.599
199	00039.800
200	00040.000
201	00040.201
202	00040.402
203	00040.603
204	00040.804
205	00041.005
206	00041.206
207	00041.408
208	00041.609
209	00041.811
210	00042.012
211	00042.214
212	00042.415
213	00042.616
214	00042.818
215	00043.019
216	00043.220
217	00043.421
218	00043.623
219	00043.824
220	00044.025
221	00044.226
222	00044.427
223	00044.628
224	00044.829
225	00045.031
226	00045.232
227	00045.433
228	00045.634
229	00045.835
230	00046.036
231	00046.237
232	00046.439
233	00046.640
234	00046.841
235	00047.041
236	00047.242
237	00047.443
238	00047.644
239	00047.844
240	00048.045
241	00048.245
242	00048.446
243	00048.646
244	00048.847
245	00049.047
246	00049.248
247	00049.448
248	00049.649
249	00049.849
250	00050.050
251	00050.251
252	00050.451
253	00050.652
254	00050.853
255	00051.054
256	00051.255
257	00051.456
258	00051.657
259	00051.858
260	00052.059
261	00052.260
262	00052.461
263	00052.663
264	00052.864
265	00053.066
266	00053.268
267	00053.469
268	00053.671
269	00053.873
270	00054.075
271	00054.276
272	00054.478
273	00054.679
274	00054.881
275	00055.082
276	00055.283
277	00055.484
278	00055.685
279	00055.886
280	00056.087
281	00056.289
282	00056.490
283	00056.691
284	00056.892
285	00057.093
286	00057.294
287	00057.495
288	00057.695
289	00057.896
290	00058.096
291	00058.297
292	00058.497
293	00058.697
294	00058.897
295	00059.097
296	00059.297
297	00059.497
298	00059.696
299	00059.896
300	00060.096
301	00060.295
302	00060.495
303	00060.694
304	00060.893
305	00061.092
306	00061.291
307	00061.490
308	00061.689
309	00061.888
310	00062.087
311	00062.286
312	00062.485
313	00062.685
314	00062.884
315	00063.084
316	00063.284
317	00063.483
318	00063.683
319	00063.883
320	00064.083
321	00064.283
322	00064.483
323	00064.683
324	00064.883
325	00065.084
326	00065.284
327	00065.484
328	00065.685
329	00065.885
330	00066.086
331	00066.286
332	00066.487
333	00066.688
334	00066.889
335	00067.090
336	00067.290
337	00067.491
338	00067.692
339	00067.894
340	00068.095
341	00068.296
342	00068.497
343	00068.699
344	00068.900
345	00069.102
346	00069.303
347	00069.504
348	00069.705
349	00069.905
350	00070.106
351	00070.306
352	00070.507
353	00070.707
354	00070.907
355	00071.107
356	00071.308
357	00071.508
358	00071.708
359	00071.908
360	00072.108
361	00072.309
362	00072.509
363	00072.709
364	00072.908
365	00073.108
366	00073.308
367	00073.508
368	00073.708
369	00073.908
370	00074.107
371	00074.307
372	00074.507
373	00074.707
374	00074.907
375	00075.108
376	00075.308
377	00075.507
378	00075.707
379	00075.907
380	00076.107
381	00076.307
382	00076.507
383	00076.707
384	00076.906
385	00077.106
386	00077.305
387	00077.505
388	00077.704
389	00077.904
390	00078.103
391	00078.303
392	00078.503
393	00078.703
394	00078.902
395	00079.102
396	00079.303
397	00079.503
398	00079.703
399	00079.904
400	00080.104
401	00080.305
402	00080.506
403	00080.707
404	00080.909
405	00081.110
406	00081.312
407	00081.514
408	00081.715
409	00081.917
410	00082.119
411	00082.320
412	00082.522
413	00082.723
414	00082.925
