0	00000.000
1	00000.197
2	00000.395
3	00000.593
4	00000.790
5	00000.989
6	00001.187
7	00001.386
8	00001.584
9	00001.783
10	00001.982
11	00002.182
12	00002.381
13	00002.580
14	00002.780
15	00002.979
16	00003.178
17	00003.378
18	00003.577
19	00003.776
20	00003.976
21	00004.176
22	00004.375
23	00004.575
24	00004.775
25	00004.976
26	00005.176
27	00005.376
28	00005.577
29	00005.777
30	00005.977
31	00006.178
32	00006.378
33	00006.578
34	00006.778
35	00006.978
36	00007.179
37	00007.379
38	00007.579
39	00007.779
40	00007.979
41	00008.180
42	00008.380
43	00008.580
44	00008.780
45	00008.980
46	00009.180
47	00009.380
48	00009.580
49	00009.780
50	00009.980
51	00010.180
52	00010.379
53	00010.579
54	00010.779
55	00010.979
56	00011.179
57	00011.379
58	00011.579
59	00011.779
60	00011.979
61	00012.180
62	00012.380
63	00012.580
64	00012.780
65	00012.980
66	00013.180
67	00013.381
68	00013.581
69	00013.781
70	00013.981
71	00014.181
72	00014.381
73	00014.581
74	00014.781
75	00014.981
76	00015.181
77	00015.381
78	00015.582
79	00015.782
80	00015.983
81	00016.183
82	00016.384
83	00016.584
84	00016.785
85	00016.985
86	00017.186
87	00017.387
88	00017.588
89	00017.788
90	00017.989
91	00018.190
92	00018.391
93	00018.591
94	00018.792
95	00018.992
96	00019.193
97	00019.394
98	00019.595
99	00019.796
100	00019.997
101	00020.197
102	00020.398
103	00020.598
104	00020.798
105	00020.998
106	00021.198
107	00021.398
108	00021.598
109	00021.797
110	00021.997
111	00022.197
112	00022.397
113	00022.597
114	00022.797
115	00022.997
116	00023.197
117	00023.397
118	00023.598
119	00023.798
120	00023.998
121	00024.198
122	00024.398
123	00024.598
124	00024.798
125	00024.998
126	00025.198
127	00025.398
128	00025.598
129	00025.798
130	00025.998
131	00026.198
132	00026.399
133	00026.599
134	00026.800
135	00027.000
136	00027.201
137	00027.401
138	00027.602
139	00027.802
140	00028.002
141	00028.203
142	00028.403
143	00028.603
144	00028.804
145	00029.004
146	00029.205
147	00029.406
148	00029.606
149	00029.807
150	00030.007
151	00030.208
152	00030.408
153	00030.608
154	00030.808
155	00031.007
156	00031.207
157	00031.407
158	00031.606
159	00031.806
160	00032.005
161	00032.205
162	00032.404
163	00032.604
164	00032.803
165	00033.003
166	00033.202
167	00033.402
168	00033.602
169	00033.802
170	00034.002
171	00034.202
172	00034.402
173	00034.602
174	00034.801
175	00035.001
176	00035.201
177	00035.400
178	00035.600
179	00035.799
180	00035.998
181	00036.198
182	00036.397
183	00036.597
184	00036.796
185	00036.996
186	00037.196
187	00037.395
188	00037.595
189	00037.795
190	00037.995
191	00038.195
192	00038.395
193	00038.595
194	00038.795
195	00038.996
196	00039.196
197	00039.397
198	00039.597
199	00039.798
200	00039.998
201	00040.199
202	00040.399
203	00040.600
204	00040.801
205	00041.001
206	00041.202
207	00041.402
208	00041.603
209	00041.803
210	00042.004
211	00042.205
212	00042.405
213	00042.606
214	00042.806
215	00043.007
216	00043.207
217	00043.408
218	00043.608
219	00043.809
220	00044.009
221	00044.210
222	00044.410
223	00044.611
224	00044.812
225	00045.012
226	00045.213
227	00045.414
228	00045.614
229	00045.814
230	00046.014
231	00046.215
232	00046.415
233	00046.615
234	00046.815
235	00047.016
236	00047.216
237	00047.416
238	00047.616
239	00047.817
240	00048.017
241	00048.217
242	00048.417
243	00048.617
244	00048.818
245	00049.018
246	00049.218
247	00049.419
248	00049.619
249	00049.820
250	00050.020
251	00050.221
252	00050.422
253	00050.623
254	00050.824
255	00051.026
256	00051.227
257	00051.429
258	00051.630
259	00051.831
260	00052.033
261	00052.234
262	00052.436
263	00052.637
264	00052.839
265	00053.040
266	00053.242
267	00053.443
268	00053.644
269	00053.845
270	00054.047
271	00054.248
272	00054.449
273	00054.650
274	00054.851
275	00055.052
276	00055.254
277	00055.455
278	00055.657
279	00055.858
280	00056.060
281	00056.261
282	00056.462
283	00056.664
284	00056.865
285	00057.066
286	00057.267
287	00057.468
288	00057.669
289	00057.871
290	00058.072
291	00058.272
292	00058.473
293	00058.674
294	00058.875
295	00059.075
296	00059.276
297	00059.476
298	00059.677
299	00059.877
300	00060.078
301	00060.279
302	00060.479
303	00060.680
304	00060.882
305	00061.083
306	00061.284
307	00061.485
308	00061.686
309	00061.887
310	00062.088
311	00062.288
312	00062.489
313	00062.690
314	00062.892
315	00063.093
316	00063.293
317	00063.494
318	00063.695
319	00063.896
320	00064.097
321	00064.298
322	00064.499
323	00064.700
324	00064.901
325	00065.102
326	00065.303
327	00065.504
328	00065.705
329	00065.906
330	00066.107
331	00066.308
332	00066.509
333	00066.710
334	00066.911
335	00067.111
336	00067.312
337	00067.513
338	00067.714
339	00067.915
340	00068.116
341	00068.317
342	00068.518
343	00068.719
344	00068.920
345	00069.121
346	00069.321
347	00069.522
348	00069.723
349	00069.924
350	00070.124
351	00070.325
352	00070.525
353	00070.725
354	00070.925
355	00071.125
356	00071.325
357	00071.525
358	00071.725
359	00071.926
360	00072.126
361	00072.325
362	00072.525
363	00072.725
364	00072.925
365	00073.125
366	00073.326
367	00073.526
368	00073.726
369	00073.926
370	00074.126
371	00074.326
372	00074.526
373	00074.726
374	00074.926
375	00075.126
376	00075.325
377	00075.525
378	00075.725
379	00075.925
380	00076.124
381	00076.323
382	00076.523
383	00076.722
384	00076.921
385	00077.121
386	00077.320
387	00077.519
388	00077.719
389	00077.918
390	00078.117
391	00078.317
392	00078.516
393	00078.716
394	00078.916
395	00079.115
396	00079.315
397	00079.515
398	00079.715
399	00079.915
400	00080.116
401	00080.316
402	00080.516
403	00080.716
404	00080.917
405	00081.117
406	00081.318
407	00081.519
408	00081.720
409	00081.921
410	00082.122
411	00082.323
412	00082.524
413	00082.724
414	00082.925
415	00083.126
416	00083.326
417	00083.527
418	00083.727
419	00083.927
420	00084.127
421	00084.327
422	00084.526
423	00084.726
424	00084.926
425	00085.126
426	00085.326
427	00085.526
428	00085.726
429	00085.926
430	00086.126
431	00086.326
432	00086.526
433	00086.726
434	00086.926
435	00087.127
436	00087.327
437	00087.527
438	00087.727
439	00087.928
440	00088.128
441	00088.328
442	00088.528
443	00088.728
444	00088.928
445	00089.128
446	00089.328
447	00089.527
448	00089.727
449	00089.927
